Level	Date and Time	Source	Event ID	Task Category
Information	10.10.2017 08:03:27	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:03:27.040
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\000012.dbtmp
CreationUtcTime: 2017-07-13 09:31:06.199
PreviousCreationUtcTime: 2017-10-10 06:03:26.791"
Information	10.10.2017 08:03:27	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:26.880
ProcessGuid: {E4CEE641-C82E-597E-0000-0010DFA21600}
ProcessId: 6804
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
CommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1348 --primordial-pipe-token=6FB925780D6F5198228E65883D1256C7 --lang=pl --instant-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --blink-settings=disallowFetchForDocWrittenScriptsInMainFrame=false,disallowFetchForDocWrittenScriptsInMainFrameOnSlowConnections=true --enable-pinch --device-scale-factor=1 --num-raster-threads=1 --content-image-texture-target=0,0,3553;0,1,3553;0,2,3553;0,3,3553;0,4,3553;0,5,3553;0,6,3553;0,7,3553;0,8,3553;0,9,3553;0,10,3553;0,11,3553;0,12,3553;0,13,3553;0,14,3553;0,15,3553;0,16,3553;1,0,3553;1,1,3553;1,2,3553;1,3,3553;1,4,3553;1,5,3553;1,6,3553;1,7,3553;1,8,3553;1,9,3553;1,10,3553;1,11,3553;1,12,3553;1,13,3553;1,14,3553;1,15,3553;1,16,3553;2,0,3553;2,1,3553;2,2,3553;2,3,3553;2,4,3553;2,5,3553;2,6,3553;2,7,3553;2,8,3553;2,9,3553;2,10,3553;2,11,3553;2,12,3553;2,13,3553;2,14,3553;2,15,3553;2,16,3553;3,0,3553;3,1,3553;3,2,3553;3,3,3553;3,4,3553;3,5,3553;3,6,3553;3,7,3553;3,8,3553;3,9,3553;3,10,3553;3,11,3553;3,12,3553;3,13,3553;3,14,3553;3,15,3553;3,16,3553;4,0,3553;4,1,3553;4,2,3553;4,3,3553;4,4,3553;4,5,3553;4,6,3553;4,7,3553;4,8,3553;4,9,3553;4,10,3553;4,11,3553;4,12,3553;4,13,3553;4,14,3553;4,15,3553;4,16,3553 --service-request-channel-token=6FB925780D6F5198228E65883D1256C7 --renderer-client-id=5 --mojo-platform-channel-handle=2464 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Google\Chrome\Application\59.0.3071.115\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: MD5=D387A06CD4BF5FCC1B50C3882F41A44E,SHA256=34FCB083CD01B1BD89FC467FD3C2CD292DE92F915A5CB43A36EDAED39CE2689A
ParentProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ParentProcessId: 6080
ParentImage: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" "
Information	10.10.2017 08:03:26	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:03:26.589
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOG
CreationUtcTime: 2017-07-13 09:31:06.005
PreviousCreationUtcTime: 2017-07-13 09:31:06.005"
Information	10.10.2017 08:03:26	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:26.487
ProcessGuid: {E4CEE641-C82E-597E-0000-00100F9A1600}
ProcessId: 6940
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
CommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1348 --supports-dual-gpus=false --gpu-driver-bug-workarounds=7,10,20,24,43,76 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x80ee --gpu-device-id=0xbeef --gpu-driver-vendor=""Oracle Corporation"" --gpu-driver-version=5.1.22.0 --gpu-driver-date=4-28-2017 --service-request-channel-token=97C7EEEEC990E8C5ABEEF1DF23CF446A --mojo-platform-channel-handle=1364 --ignored="" --type=renderer "" /prefetch:2
CurrentDirectory: C:\Program Files (x86)\Google\Chrome\Application\59.0.3071.115\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: MD5=D387A06CD4BF5FCC1B50C3882F41A44E,SHA256=34FCB083CD01B1BD89FC467FD3C2CD292DE92F915A5CB43A36EDAED39CE2689A
ParentProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ParentProcessId: 6080
ParentImage: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" "
Information	10.10.2017 08:03:26	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:26.383
ProcessGuid: {E4CEE641-C82E-597E-0000-0010F7971600}
ProcessId: 416
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
CommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=watcher --main-thread-id=6868 --on-initialized-event-handle=628 --parent-handle=632 /prefetch:6
CurrentDirectory: C:\Program Files (x86)\Google\Chrome\Application\59.0.3071.115\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=D387A06CD4BF5FCC1B50C3882F41A44E,SHA256=34FCB083CD01B1BD89FC467FD3C2CD292DE92F915A5CB43A36EDAED39CE2689A
ParentProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ParentProcessId: 6080
ParentImage: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" "
Information	10.10.2017 08:03:25	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:25.730
ProcessGuid: {E4CEE641-C82D-597E-0000-0010C8941600}
ProcessId: 536
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
CommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\John\AppData\Local\Google\Chrome\User Data\Crashpad"" ""--metrics-dir=C:\Users\John\AppData\Local\Google\Chrome\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=59.0.3071.115 --initial-client-data=0x1dc,0x1e0,0x1e4,0x1d8,0x1e8,0x7ff8ce0919d0,0x7ff8ce0919b8,0x7ff8ce0919e8
CurrentDirectory: C:\Program Files (x86)\Google\Chrome\Application\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=D387A06CD4BF5FCC1B50C3882F41A44E,SHA256=34FCB083CD01B1BD89FC467FD3C2CD292DE92F915A5CB43A36EDAED39CE2689A
ParentProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ParentProcessId: 6080
ParentImage: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" "
Information	10.10.2017 08:03:24	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:03:24.572
ProcessGuid: {E4CEE641-C7B9-597E-0000-00104F931200}
ProcessId: 6880
Image: C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdgeCP.exe"
Information	10.10.2017 08:03:24	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:23.936
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
CommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" 
CurrentDirectory: C:\Program Files (x86)\Google\Chrome\Application\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=D387A06CD4BF5FCC1B50C3882F41A44E,SHA256=34FCB083CD01B1BD89FC467FD3C2CD292DE92F915A5CB43A36EDAED39CE2689A
ParentProcessGuid: {E4CEE641-C4FC-597E-0000-001054400300}
ParentProcessId: 4500
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE"
Information	10.10.2017 08:03:19	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:03:18.472
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49841
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 23.99.116.116
DestinationHostname: 
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 08:03:07	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:03:07.243
ProcessGuid: {E4CEE641-C816-597E-0000-001002EF1500}
ProcessId: 5340
Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49840
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 40.113.17.180
DestinationHostname: 
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 08:03:04	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:04.245
ProcessGuid: {E4CEE641-C818-597E-0000-0010E4131600}
ProcessId: 6248
Image: C:\Windows\System32\sppsvc.exe
CommandLine: C:\WINDOWS\system32\sppsvc.exe
CurrentDirectory: C:\WINDOWS
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {E4CEE641-C4E2-597E-0000-0020E4030000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=E910861720DE6EDFB5CC6158CE3C7E17,SHA256=526BA8EEB9EE5312FEC39753D728E05F49AD81132346A354C95D4D4938001E2B
ParentProcessGuid: {E4CEE641-C4E1-597E-0000-0010333E0000}
ParentProcessId: 572
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe"
Information	10.10.2017 08:03:02	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:03:02.001
ProcessGuid: {E4CEE641-C816-597E-0000-001002EF1500}
ProcessId: 5340
Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE
CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" 
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=7803329661FF7D9DC5EB8EC527ACB176,SHA256=EDF315506353DB041523D77AE25D357C3BF9D0C0A2F860C55B2C14C3E0434342
ParentProcessGuid: {E4CEE641-C4FC-597E-0000-001054400300}
ParentProcessId: 4500
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE"
Information	10.10.2017 08:03:01	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:03:00.640
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49839
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 2.17.158.237
DestinationHostname: 
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:03:00	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:59.832
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49838
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 104.94.140.182
DestinationHostname: a104-94-140-182.deploy.static.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:03:00	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:03:00.356
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: c:\windows\system32\svchost.exe
TargetFilename: C:\Users\John\AppData\Local\Microsoft\Windows\Notifications\wpnidm\3a38c92d.jpg
CreationUtcTime: 2015-12-11 19:09:44.000
PreviousCreationUtcTime: 2017-10-10 06:03:00.200"
Information	10.10.2017 08:03:00	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:59.547
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49837
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 2.17.158.237
DestinationHostname: 
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:02:59	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:02:59.734
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: c:\windows\system32\svchost.exe
TargetFilename: C:\Users\John\AppData\Local\Microsoft\Windows\Notifications\wpnidm\da541b7.jpg
CreationUtcTime: 2014-12-29 21:43:50.000
PreviousCreationUtcTime: 2017-10-10 06:02:59.392"
Information	10.10.2017 08:02:59	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:02:59.337
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: c:\windows\system32\svchost.exe
TargetFilename: C:\Users\John\AppData\Local\Microsoft\Windows\Notifications\wpnidm\d1df0602.jpg
CreationUtcTime: 2016-09-21 22:08:02.000
PreviousCreationUtcTime: 2017-10-10 06:02:59.337"
Information	10.10.2017 08:02:59	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:02:59.259
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: c:\windows\system32\svchost.exe
TargetFilename: C:\Users\John\AppData\Local\Microsoft\Windows\Notifications\wpnidm\df1d7717.jpg
CreationUtcTime: 2017-02-22 17:51:34.000
PreviousCreationUtcTime: 2017-10-10 06:02:59.259"
Information	10.10.2017 08:02:59	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:02:59.228
ProcessGuid: {E4CEE641-C528-597E-0000-0010C2CC0500}
ProcessId: 832
Image: c:\windows\system32\svchost.exe
TargetFilename: C:\Users\John\AppData\Local\Microsoft\Windows\Notifications\wpnidm\fc741cfa.jpg
CreationUtcTime: 2016-11-09 21:14:10.000
PreviousCreationUtcTime: 2017-10-10 06:02:59.198"
Information	10.10.2017 08:02:56	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:02:56.025
ProcessGuid: {E4CEE641-C7B9-597E-0000-00106D931200}
ProcessId: 6752
Image: C:\Program Files\WindowsApps\Microsoft.WindowsStore_11706.1001.26.0_x64__8wekyb3d8bbwe\WinStore.App.exe"
Information	10.10.2017 08:02:54	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:02:54.294
ProcessGuid: {E4CEE641-C7E3-597E-0000-0010384E1400}
ProcessId: 4228
Image: C:\Windows\System32\sppsvc.exe"
Information	10.10.2017 08:02:52	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:52.061
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49829
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 72.247.182.41
DestinationHostname: a72-247-182-41.deploy.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:02:52	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:52.061
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49831
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 72.247.182.41
DestinationHostname: a72-247-182-41.deploy.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:02:52	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:52.061
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49832
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 72.247.182.41
DestinationHostname: a72-247-182-41.deploy.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:02:52	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:52.061
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49834
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 72.247.182.41
DestinationHostname: a72-247-182-41.deploy.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:02:52	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:52.056
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49833
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 72.247.182.41
DestinationHostname: a72-247-182-41.deploy.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:02:52	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:02:52.054
ProcessGuid: {E4CEE641-C7DE-597E-0000-0010FE161400}
ProcessId: 4516
Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49836
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 72.247.182.41
DestinationHostname: a72-247-182-41.deploy.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
